"tract","yr_id","full_name","jobs"
"125.01","2010","Agriculture and Mining","0"
"125.01","2010","Construction","0"
"125.01","2010","Manufacturing","0"
"125.01","2010","Wholesale Trade","0"
"125.01","2010","Retail Trade","0"
"125.01","2010","Transporation, Warehousing, and Utilities","0"
"125.01","2010","Information","0"
"125.01","2010","Finance and Real Estate","0"
"125.01","2010","Professional and Business Services","0"
"125.01","2010","Education and Healthcare","0"
"125.01","2010","Leisure and Hospitality","0"
"125.01","2010","Office Services","0"
"125.01","2010","Government","0"
"125.01","2010","Self-Employed","0"
"125.02","2010","Military","0"
"125.02","2010","Agriculture and Mining","0"
"125.02","2010","Construction","0"
"125.02","2010","Manufacturing","0"
"125.02","2010","Wholesale Trade","0"
"125.02","2010","Retail Trade","0"
"125.02","2010","Transporation, Warehousing, and Utilities","0"
"125.02","2010","Information","0"
"125.02","2010","Finance and Real Estate","0"
"125.02","2010","Professional and Business Services","0"
"125.02","2010","Education and Healthcare","0"
"125.02","2010","Leisure and Hospitality","0"
"125.02","2010","Office Services","0"
"125.02","2010","Government","0"
"125.02","2010","Self-Employed","0"
"126","2010","Military","0"
"126","2010","Agriculture and Mining","0"
"126","2010","Construction","0"
"126","2010","Manufacturing","0"
"126","2010","Wholesale Trade","0"
"126","2010","Retail Trade","0"
"126","2010","Transporation, Warehousing, and Utilities","0"
"126","2010","Information","0"
"126","2010","Finance and Real Estate","0"
"126","2010","Professional and Business Services","0"
"126","2010","Education and Healthcare","0"
"126","2010","Leisure and Hospitality","0"
"126","2010","Office Services","0"
"126","2010","Government","0"
"126","2010","Self-Employed","0"
"127","2010","Military","0"
"127","2010","Agriculture and Mining","0"
"127","2010","Construction","0"
"127","2010","Manufacturing","0"
"127","2010","Wholesale Trade","0"
"127","2010","Retail Trade","0"
"127","2010","Transporation, Warehousing, and Utilities","0"
"127","2010","Information","0"
"127","2010","Finance and Real Estate","0"
"127","2010","Professional and Business Services","0"
"127","2010","Education and Healthcare","0"
"127","2010","Leisure and Hospitality","0"
"127","2010","Office Services","0"
"127","2010","Government","0"
"127","2010","Self-Employed","0"
"128","2010","Military","0"
"128","2010","Agriculture and Mining","0"
"128","2010","Construction","0"
"128","2010","Manufacturing","0"
"128","2010","Wholesale Trade","0"
"128","2010","Retail Trade","0"
"128","2010","Transporation, Warehousing, and Utilities","0"
"128","2010","Information","0"
"128","2010","Finance and Real Estate","0"
"128","2010","Professional and Business Services","0"
"128","2010","Education and Healthcare","0"
"128","2010","Leisure and Hospitality","0"
"128","2010","Office Services","0"
"128","2010","Government","0"
"128","2010","Self-Employed","0"
"129","2010","Military","0"
"129","2010","Agriculture and Mining","0"
"129","2010","Construction","0"
"129","2010","Manufacturing","0"
"129","2010","Wholesale Trade","0"
"129","2010","Retail Trade","0"
"129","2010","Transporation, Warehousing, and Utilities","0"
"129","2010","Information","0"
"129","2010","Finance and Real Estate","0"
"129","2010","Professional and Business Services","0"
"129","2010","Education and Healthcare","0"
"129","2010","Leisure and Hospitality","0"
"129","2010","Office Services","0"
"129","2010","Government","0"
"129","2010","Self-Employed","0"
"13","2010","Military","0"
"13","2010","Agriculture and Mining","0"
"13","2010","Construction","0"
"13","2010","Manufacturing","0"
"13","2010","Wholesale Trade","0"
"13","2010","Retail Trade","0"
"13","2010","Transporation, Warehousing, and Utilities","0"
"13","2010","Information","0"
"13","2010","Finance and Real Estate","0"
"13","2010","Professional and Business Services","0"
"13","2010","Education and Healthcare","0"
"13","2010","Leisure and Hospitality","0"
"13","2010","Office Services","0"
"13","2010","Government","0"
"13","2010","Self-Employed","0"
"130","2010","Military","0"
"130","2010","Agriculture and Mining","0"
"130","2010","Construction","0"
"130","2010","Manufacturing","0"
"130","2010","Wholesale Trade","0"
"130","2010","Retail Trade","0"
"130","2010","Transporation, Warehousing, and Utilities","0"
"130","2010","Information","0"
"130","2010","Finance and Real Estate","0"
"130","2010","Professional and Business Services","0"
"130","2010","Education and Healthcare","0"
"130","2010","Leisure and Hospitality","0"
"130","2010","Office Services","0"
"130","2010","Government","0"
"130","2010","Self-Employed","0"
"131.02","2010","Military","0"
"131.02","2010","Agriculture and Mining","0"
"131.02","2010","Construction","0"
"131.02","2010","Manufacturing","0"
"131.02","2010","Wholesale Trade","0"
"131.02","2010","Retail Trade","0"
"131.02","2010","Transporation, Warehousing, and Utilities","0"
"131.02","2010","Information","0"
"131.02","2010","Finance and Real Estate","0"
"131.02","2010","Professional and Business Services","0"
"131.02","2010","Education and Healthcare","0"
"131.02","2010","Leisure and Hospitality","0"
"131.02","2010","Office Services","0"
"131.02","2010","Government","0"
"131.02","2010","Self-Employed","0"
"131.03","2010","Military","0"
"131.03","2010","Agriculture and Mining","0"
"131.03","2010","Construction","0"
"131.03","2010","Manufacturing","0"
"131.03","2010","Wholesale Trade","0"
"131.03","2010","Retail Trade","0"
"131.03","2010","Transporation, Warehousing, and Utilities","0"
"131.03","2010","Information","0"
"131.03","2010","Finance and Real Estate","0"
"131.03","2010","Professional and Business Services","0"
"131.03","2010","Education and Healthcare","0"
"131.03","2010","Leisure and Hospitality","0"
"131.03","2010","Office Services","0"
"131.03","2010","Government","0"
"131.03","2010","Self-Employed","0"
"131.04","2010","Military","0"
"131.04","2010","Agriculture and Mining","0"
"131.04","2010","Construction","0"
"131.04","2010","Manufacturing","0"
"131.04","2010","Wholesale Trade","0"
"131.04","2010","Retail Trade","0"
"131.04","2010","Transporation, Warehousing, and Utilities","0"
"131.04","2010","Information","0"
"131.04","2010","Finance and Real Estate","0"
"131.04","2010","Professional and Business Services","0"
"131.04","2010","Education and Healthcare","0"
"131.04","2010","Leisure and Hospitality","0"
"131.04","2010","Office Services","0"
"131.04","2010","Government","0"
"131.04","2010","Self-Employed","0"
"132.03","2010","Military","0"
"132.03","2010","Agriculture and Mining","0"
"132.03","2010","Construction","0"
"132.03","2010","Manufacturing","0"
"132.03","2010","Wholesale Trade","0"
"132.03","2010","Retail Trade","0"
"132.03","2010","Transporation, Warehousing, and Utilities","0"
"132.03","2010","Information","0"
"132.03","2010","Finance and Real Estate","0"
"132.03","2010","Professional and Business Services","0"
"132.03","2010","Education and Healthcare","0"
"132.03","2010","Leisure and Hospitality","0"
"132.03","2010","Office Services","0"
"132.03","2010","Government","0"
"132.03","2010","Self-Employed","0"
"132.04","2010","Military","0"
"132.04","2010","Agriculture and Mining","0"
"132.04","2010","Construction","0"
"132.04","2010","Manufacturing","0"
"132.04","2010","Wholesale Trade","0"
"132.04","2010","Retail Trade","0"
"132.04","2010","Transporation, Warehousing, and Utilities","0"
"132.04","2010","Information","0"
"132.04","2010","Finance and Real Estate","0"
"132.04","2010","Professional and Business Services","0"
"132.04","2010","Education and Healthcare","0"
"132.04","2010","Leisure and Hospitality","0"
"132.04","2010","Office Services","0"
"132.04","2010","Government","0"
"132.04","2010","Self-Employed","0"
"132.05","2010","Military","0"
"132.05","2010","Agriculture and Mining","0"
"132.05","2010","Construction","0"
"132.05","2010","Manufacturing","0"
"132.05","2010","Wholesale Trade","0"
"132.05","2010","Retail Trade","0"
"132.05","2010","Transporation, Warehousing, and Utilities","0"
"132.05","2010","Information","0"
"132.05","2010","Finance and Real Estate","0"
"132.05","2010","Professional and Business Services","0"
"132.05","2010","Education and Healthcare","0"
"132.05","2010","Leisure and Hospitality","0"
"132.05","2010","Office Services","0"
"132.05","2010","Government","0"
"132.05","2010","Self-Employed","0"
"132.06","2010","Military","0"
"132.06","2010","Agriculture and Mining","0"
"132.06","2010","Construction","0"
"132.06","2010","Manufacturing","0"
"132.06","2010","Wholesale Trade","0"
"132.06","2010","Retail Trade","0"
"132.06","2010","Transporation, Warehousing, and Utilities","0"
"132.06","2010","Information","0"
"132.06","2010","Finance and Real Estate","0"
"132.06","2010","Professional and Business Services","0"
"132.06","2010","Education and Healthcare","0"
"132.06","2010","Leisure and Hospitality","0"
"132.06","2010","Office Services","0"
"132.06","2010","Government","0"
"132.06","2010","Self-Employed","0"
"133.01","2010","Military","0"
"133.01","2010","Agriculture and Mining","0"
"133.01","2010","Construction","0"
"133.01","2010","Manufacturing","0"
"133.01","2010","Wholesale Trade","0"
"133.01","2010","Retail Trade","0"
"133.01","2010","Transporation, Warehousing, and Utilities","0"
"133.01","2010","Information","0"
"133.01","2010","Finance and Real Estate","0"
"133.01","2010","Professional and Business Services","0"
"133.01","2010","Education and Healthcare","0"
"133.01","2010","Leisure and Hospitality","0"
"133.01","2010","Office Services","0"
"133.01","2010","Government","0"
"133.01","2010","Self-Employed","0"
"133.02","2010","Military","0"
"133.02","2010","Agriculture and Mining","0"
"133.02","2010","Construction","0"
"133.02","2010","Manufacturing","0"
"133.02","2010","Wholesale Trade","0"
"133.02","2010","Retail Trade","0"
"133.02","2010","Transporation, Warehousing, and Utilities","0"
"133.02","2010","Information","0"
"133.02","2010","Finance and Real Estate","0"
"133.02","2010","Professional and Business Services","0"
"133.02","2010","Education and Healthcare","0"
"133.02","2010","Leisure and Hospitality","0"
"133.02","2010","Office Services","0"
"133.02","2010","Government","0"
"133.02","2010","Self-Employed","0"
"133.03","2010","Military","0"
"133.03","2010","Agriculture and Mining","0"
"133.03","2010","Construction","0"
"133.03","2010","Manufacturing","0"
"133.03","2010","Wholesale Trade","0"
"133.03","2010","Retail Trade","0"
"133.03","2010","Transporation, Warehousing, and Utilities","0"
"133.03","2010","Information","0"
"133.03","2010","Finance and Real Estate","0"
"133.03","2010","Professional and Business Services","0"
"133.03","2010","Education and Healthcare","0"
"133.03","2010","Leisure and Hospitality","0"
"133.03","2010","Office Services","0"
"133.03","2010","Government","0"
"133.03","2010","Self-Employed","0"
"133.06","2010","Military","0"
"133.06","2010","Agriculture and Mining","0"
"133.06","2010","Construction","0"
"133.06","2010","Manufacturing","0"
"133.06","2010","Wholesale Trade","0"
"133.06","2010","Retail Trade","0"
"133.06","2010","Transporation, Warehousing, and Utilities","0"
"133.06","2010","Information","0"
"133.06","2010","Finance and Real Estate","0"
"133.06","2010","Professional and Business Services","0"
"133.06","2010","Education and Healthcare","0"
"133.06","2010","Leisure and Hospitality","0"
"133.06","2010","Office Services","0"
"133.06","2010","Government","0"
"133.06","2010","Self-Employed","0"
"133.07","2010","Military","0"
"133.07","2010","Agriculture and Mining","0"
"133.07","2010","Construction","0"
"133.07","2010","Manufacturing","0"
"133.07","2010","Wholesale Trade","0"
"133.07","2010","Retail Trade","0"
"133.07","2010","Transporation, Warehousing, and Utilities","0"
"133.07","2010","Information","0"
"133.07","2010","Finance and Real Estate","0"
"133.07","2010","Professional and Business Services","0"
"133.07","2010","Education and Healthcare","0"
"133.07","2010","Leisure and Hospitality","0"
"133.07","2010","Office Services","0"
"133.07","2010","Government","0"
"133.07","2010","Self-Employed","0"
"133.08","2010","Military","0"
"133.08","2010","Agriculture and Mining","0"
"133.08","2010","Construction","0"
"133.08","2010","Manufacturing","0"
"133.08","2010","Wholesale Trade","0"
"133.08","2010","Retail Trade","0"
"133.08","2010","Transporation, Warehousing, and Utilities","0"
"133.08","2010","Information","0"
"133.08","2010","Finance and Real Estate","0"
"133.08","2010","Professional and Business Services","0"
"133.08","2010","Education and Healthcare","0"
"133.08","2010","Leisure and Hospitality","0"
"133.08","2010","Office Services","0"
"133.08","2010","Government","0"
"133.08","2010","Self-Employed","0"
"133.09","2010","Military","0"
"133.09","2010","Agriculture and Mining","0"
"133.09","2010","Construction","0"
"133.09","2010","Manufacturing","0"
"133.09","2010","Wholesale Trade","0"
"133.09","2010","Retail Trade","0"
"133.09","2010","Transporation, Warehousing, and Utilities","0"
"133.09","2010","Information","0"
"133.09","2010","Finance and Real Estate","0"
"133.09","2010","Professional and Business Services","0"
"133.09","2010","Education and Healthcare","0"
"133.09","2010","Leisure and Hospitality","0"
"133.09","2010","Office Services","0"
"133.09","2010","Government","0"
"133.09","2010","Self-Employed","0"
"133.1","2010","Military","0"
"133.1","2010","Agriculture and Mining","0"
"133.1","2010","Construction","0"
"133.1","2010","Manufacturing","0"
"133.1","2010","Wholesale Trade","0"
"133.1","2010","Retail Trade","0"
"133.1","2010","Transporation, Warehousing, and Utilities","0"
"133.1","2010","Information","0"
"133.1","2010","Finance and Real Estate","0"
"133.1","2010","Professional and Business Services","0"
"133.1","2010","Education and Healthcare","0"
"133.1","2010","Leisure and Hospitality","0"
"133.1","2010","Office Services","0"
"133.1","2010","Government","0"
"133.1","2010","Self-Employed","0"
"133.11","2010","Military","0"
